spec_id,spec_label,outcome,term,beta,se,t,p,ci_lo,ci_hi,n,n_psu,r2,ahpvt_adjusted
S05_ZERO_noAHPVT,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,race_NH-Black,-0.3694829280955644,0.04113163084452234,-8.982938933109914,7.310220285123231e-15,-0.4509799821507978,-0.28798587404033094,3413,113,0.08623983430798554,False
S05_ZERO_noAHPVT,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,race_Hispanic,-0.12268419720961565,0.05110316752047315,-2.4007161035657023,0.018010607652045225,-0.2239385729855834,-0.02142982143364791,3413,113,0.08623983430798554,False
S05_ZERO_noAHPVT,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,race_Other,-0.018751008845183565,0.09577088457992028,-0.19579028561165635,0.8451290965295186,-0.20850874023760937,0.17100672254724222,3413,113,0.08623983430798554,False
S05_ZERO_noAHPVT,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,parent_ed,0.03609582847427017,0.007295228145113982,4.947868353979517,2.664399337150004e-06,0.021641269044448977,0.05055038790409136,3413,113,0.08623983430798554,False
S05_ZERO_noAHPVT,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,cesd_sum,-0.011361939275214616,0.001827638391008869,-6.216732659540352,8.94654052216199e-09,-0.01498317047094547,-0.007740708079483763,3413,113,0.08623983430798554,False
S05_ZERO_noAHPVT,I(IDGX2==0) -> W4_COG_COMP,W4_COG_COMP,srh,-0.0339714420107882,0.014018712739710917,-2.423292540588055,0.01698240977554016,-0.061747724314098806,-0.0061951597074775995,3413,113,0.08623983430798554,False
S05_LEQ1_noAHPVT,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,const,0.29505745381831383,0.0504860863146666,5.844332079521826,5.090526956678493e-08,0.19502574535102107,0.3950891622856066,3413,113,0.08856447690060709,False
S05_LEQ1_noAHPVT,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,idg_leq1,-0.10118653927989933,0.0374643694242671,-2.7008739459620252,0.00799012697694682,-0.1754173849192558,-0.02695569364054287,3413,113,0.08856447690060709,False
S05_LEQ1_noAHPVT,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,male,-0.24113962568101915,0.026738967859694058,-9.018284735085441,6.064661906838158e-15,-0.29411946295710034,-0.18815978840493794,3413,113,0.08856447690060709,False
S05_LEQ1_noAHPVT,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,race_NH-Black,-0.3662615139070097,0.04110433103361495,-8.910533384121555,1.071449129908705e-14,-0.4477044768863598,-0.28481855092765956,3413,113,0.08856447690060709,False
S05_LEQ1_noAHPVT,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,race_Hispanic,-0.12126818036445862,0.05135242380302868,-2.3614889304856224,0.01992907959800648,-0.22301642551336273,-0.019519935215554507,3413,113,0.08856447690060709,False
S05_LEQ1_noAHPVT,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,race_Other,-0.017662348044021673,0.09493196397890748,-0.18605269820337852,0.8527399920508952,-0.20575786580268163,0.1704331697146383,3413,113,0.08856447690060709,False
S05_LEQ1_noAHPVT,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,parent_ed,0.036095990429285,0.007235354090090146,4.98883537416968,2.241168583328199e-06,0.021760063764530387,0.05043191709403961,3413,113,0.08856447690060709,False
S05_LEQ1_noAHPVT,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,cesd_sum,-0.011144721302055668,0.0018331900065509659,-6.07941416996036,1.7083856209300852e-08,-0.014776952312348662,-0.007512490291762675,3413,113,0.08856447690060709,False
S05_LEQ1_noAHPVT,I(IDGX2<=1) -> W4_COG_COMP,W4_COG_COMP,srh,-0.032455858806739096,0.013986812280968885,-2.320461457175633,0.022126912390826693,-0.060168934440216607,-0.004742783173261583,3413,113,0.08856447690060709,False
S06,SCHOOL_BELONG -> W4_COG_COMP (full W1),W4_COG_COMP,const,-1.4120426339722514,0.14261023068952458,-9.90141189131372,1.3483507571742962e-17,-1.6941596884108039,-1.1299255795336989,4629,132,0.17317382194671338,True
S06,SCHOOL_BELONG -> W4_COG_COMP (full W1),W4_COG_COMP,school_belong,0.003591937828191729,0.0032055789969837618,1.120527003568312,0.26453928879537514,-0.0027494620841890132,0.009933337740572472,4629,132,0.17317382194671338,True
S06,SCHOOL_BELONG -> W4_COG_COMP (full W1),W4_COG_COMP,male,-0.23880604872492847,0.023532185440924787,-10.14806080482526,3.2832622879014435e-18,-0.28535832487648194,-0.192253772573375,4629,132,0.17317382194671338,True
S06,SCHOOL_BELONG -> W4_COG_COMP (full W1),W4_COG_COMP,race_NH-Black,-0.19755234546575853,0.031116264937544047,-6.348845077077268,3.2771142515756097e-09,-0.25910773996211117,-0.13599695096940592,4629,132,0.17317382194671338,True
S06,SCHOOL_BELONG -> W4_COG_COMP (full W1),W4_COG_COMP,race_Hispanic,-0.03361486145202728,0.04635756061108738,-0.7251214474815912,0.46967080919030635,-0.12532117443758856,0.058091451533534004,4629,132,0.17317382194671338,True
S06,SCHOOL_BELONG -> W4_COG_COMP (full W1),W4_COG_COMP,race_Other,0.03842238900849714,0.07165118457188387,0.5362422022478913,0.5927005804547353,-0.1033207456931127,0.180165523710107,4629,132,0.17317382194671338,True
S06,SCHOOL_BELONG -> W4_COG_COMP (full W1),W4_COG_COMP,parent_ed,0.02019098968310343,0.005971177993977482,3.381408107992765,0.000950944643759966,0.008378575250812828,0.032003404115394034,4629,132,0.17317382194671338,True
S06,SCHOOL_BELONG -> W4_COG_COMP (full W1),W4_COG_COMP,cesd_sum,-0.008153667583798851,0.0014974706806051418,-5.444959750733736,2.469008997274165e-07,-0.011116021795539489,-0.005191313372058214,4629,132,0.17317382194671338,True
S06,SCHOOL_BELONG -> W4_COG_COMP (full W1),W4_COG_COMP,srh,-0.01301243415808866,0.0136067675196497,-0.9563207528384124,0.340671704967507,-0.03992986605980786,0.013904997743630538,4629,132,0.17317382194671338,True
