exposure,exposure_group,outcome,outcome_label,outcome_group,n,beta,se,p,d1_pass,beta_L0,beta_L0_L1,beta_full,d4a_rel_shift,d4a_sign_stable,d4a_pass,d4b_beta_levels,d4b_beta_trajectory,d4b_abs_shift,d4b_pct_attenuation,beta_no_ahpvt,se_no_ahpvt,p_no_ahpvt,d1_q
IDG_ZERO,isolation,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,3197,0.8357085664413431,1.1407842243366904,0.4653488084108077,False,1.0557951729884865,0.8182001161636567,0.8357085664413431,0.29038746405812765,True,True,0.8182001161636567,0.8357085664413431,0.017508450277686327,-0.021398738440394416,,,,0.7977408144185275
IDG_ZERO,isolation,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,3197,0.9406521308924656,0.9128518448140814,0.3050169193574498,False,1.1190995221679831,0.9346503486848401,0.9406521308924656,0.19734564240272753,True,True,0.9346503486848401,0.9406521308924656,0.006001782207625483,-0.006421419749182755,,,,0.7320406064578795
IDG_ZERO,isolation,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,3250,4.547719916309316,1.2180854411029085,0.0002985406187755261,True,4.658945880383132,4.231982870027634,4.547719916309316,0.10088958851402666,True,True,4.231982870027634,4.547719916309316,0.315737046281682,-0.07460735451408396,,,,0.003058063064749299
IDG_ZERO,isolation,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,3234,0.36087753456681976,0.09333677315114497,0.00018572077947599713,True,0.3774731145590929,0.34469966751251196,0.36087753456681976,0.09507826706966957,True,True,0.34469966751251196,0.36087753456681976,0.016177867054307793,-0.046933225004403445,,,,0.0022286493537119656
IDG_ZERO,isolation,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,2387,0.09223003386033653,0.10309808753519756,0.37292725740072535,False,0.09639119425903134,0.08154713648078649,0.09223003386033653,0.1820303988447503,True,True,0.08154713648078649,0.09223003386033653,0.010682897379550041,-0.13100272849025263,,,,0.559390886101088
IDG_ZERO,isolation,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,2380,-0.20474947167649238,0.08953642557732783,0.024088579412068937,True,-0.20467453650686804,-0.18625193360756137,-0.20474947167649238,0.09891227727129892,True,True,-0.18625193360756137,-0.20474947167649238,0.018497538068931008,-0.0993146095755757,,,,0.20134530828894892
IDG_ZERO,isolation,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,2438,0.2010786758615657,0.0852151111349186,0.020022789982866433,True,0.2657614876372988,0.21233108417969057,0.2010786758615657,0.25163721865796806,True,True,0.21233108417969057,0.2010786758615657,0.011252408318124879,0.05299463506060298,,,,0.0600683699485993
IDG_ZERO,isolation,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,2439,0.11097802446336905,0.042262401072386414,0.009849571099477962,True,0.12725903401499516,0.10459301030305888,0.11097802446336905,0.21670686832955033,True,True,0.10459301030305888,0.11097802446336905,0.006385014160310162,-0.06104627968742404,,,,0.03939828439791185
IDG_ZERO,isolation,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,2437,-0.041969122413781645,0.10549730863012573,0.6915188357998551,False,-0.060097158057886194,-0.08191122537948321,-0.041969122413781645,0.2663135268766339,True,True,-0.08191122537948321,-0.041969122413781645,0.03994210296570157,0.4876267297999195,,,,0.9877576717173318
IDG_ZERO,isolation,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,2436,0.04074752549060855,0.037200940839198,0.2757193464731005,False,0.03890876118627809,0.03209648632400302,0.04074752549060855,0.21224363294808948,True,True,0.03209648632400302,0.04074752549060855,0.008651039166605527,-0.2695322808632774,0.03209648632400302,0.035453006360045815,0.3672367464618358,0.47266173681102935
IDG_ZERO,isolation,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,2413,-0.6938468492309917,0.2593156247882139,0.008576177483820778,True,-0.7860851742347335,-0.7204943811898423,-0.6938468492309917,0.09103581479229979,True,True,-0.7204943811898423,-0.6938468492309917,0.026647531958850612,0.03698506560848425,-0.7204943811898423,0.2563497098161661,0.005838494547958163,0.022869806623522074
IDG_LEQ1,isolation,H4BMI,S27 BMI—W4,cardiometabolic,3234,1.4393543050220194,0.3839538663933866,0.0002828544578013204,True,1.6109183287654574,1.3853243414768435,1.4393543050220194,0.16284560989386532,True,True,1.3853243414768435,1.4393543050220194,0.054029963545175974,-0.03900167053123216,,,,0.003394253493615845
IDG_LEQ1,isolation,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,3197,0.5641466738930814,0.7380757405988825,0.4462672967589293,False,0.9039752525798057,0.6329693232623672,0.5641466738930814,0.42815017941257466,True,False,0.6329693232623672,0.5641466738930814,0.06882264936928584,0.10872983387973556,,,,0.7977408144185275
IDG_LEQ1,isolation,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,3197,0.3135009823007654,0.5995357226540795,0.602072414000597,False,0.569511330510718,0.36921368807077415,0.3135009823007654,0.5424978783602113,True,False,0.36921368807077415,0.3135009823007654,0.05571270577000875,0.15089555877822503,,,,0.9933502241857105
IDG_LEQ1,isolation,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,3250,3.0593841596737636,0.835208718473229,0.0003822578830936624,True,3.5408413090831763,3.044562000878196,3.0593841596737636,0.16300515741240598,True,True,3.044562000878196,3.0593841596737636,0.014822158795567475,-0.004868404319337882,,,,0.003058063064749299
IDG_LEQ1,isolation,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,3234,0.21760912931027265,0.06386220117454823,0.0009116726637115937,True,0.24920937972931406,0.2107721360750065,0.21760912931027265,0.18236397073201877,True,True,0.2107721360750065,0.21760912931027265,0.006836993235266153,-0.03243784193956789,,,,0.0072933813096927496
IDG_LEQ1,isolation,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,2387,0.10929678455815109,0.06999915950778558,0.12125034314477531,False,0.13149217134270674,0.09627253970394978,0.10929678455815109,0.365832580578655,True,False,0.09627253970394978,0.10929678455815109,0.013024244854201311,-0.1352851487480491,,,,0.39482444785048165
IDG_LEQ1,isolation,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,2380,-0.1136571067438394,0.060679978826484786,0.06366765782994582,False,-0.14659637268519868,-0.1103750544835551,-0.1136571067438394,0.32816580133186013,True,False,-0.1103750544835551,-0.1136571067438394,0.0032820522602843016,-0.029735453138764134,,,,0.20134530828894892
IDG_LEQ1,isolation,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,2438,0.1713675112253083,0.056089321727551864,0.002810931764331826,True,0.24436091912665253,0.17903333362407506,0.1713675112253083,0.3648906277964357,True,False,0.17903333362407506,0.1713675112253083,0.007665822398766758,0.04281784985841275,,,,0.013492472468792765
IDG_LEQ1,isolation,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,2439,0.10055178328707129,0.03262837016481104,0.0025905991968440834,True,0.11884089520046989,0.09421092962351874,0.10055178328707129,0.26143426962642513,True,True,0.09421092962351874,0.10055178328707129,0.006340853663552554,-0.06730486249198031,,,,0.018284200216709092
IDG_LEQ1,isolation,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,2437,0.03952884338379127,0.07306960745541605,0.5895990437309525,False,0.03637856732014534,-0.0008019383801608779,0.03952884338379127,46.36329501132916,False,False,-0.0008019383801608779,0.03952884338379127,0.04033078176395215,-48.29162185236893,,,,0.9877576717173318
IDG_LEQ1,isolation,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,2436,0.04704262923548871,0.02359745213554096,0.04863235093120183,True,0.057982969591661784,0.04951524659174441,0.04704262923548871,0.1710124372344171,True,True,0.04951524659174441,0.04704262923548871,0.002472617356255702,0.04993648474867851,0.04951524659174441,0.022999266313952882,0.03347147526830996,0.23343528446976877
IDG_LEQ1,isolation,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,2413,-0.5272298412707739,0.16980928555974178,0.002411444810184722,True,-0.6773813214918007,-0.5521304361643796,-0.5272298412707739,0.22685017366101437,True,True,-0.5521304361643796,-0.5272298412707739,0.024900594893605743,0.04509911655403176,-0.5521304361643796,0.16603755863647005,0.0011944980934993823,0.009645779240738887
HAVEBMF,isolation,H4BMI,S27 BMI—W4,cardiometabolic,3234,-0.012182427036858678,0.3288676825067015,0.9705162251586484,False,-0.12729941333413408,-0.034026016629227995,-0.012182427036858678,2.7412376159478278,True,False,-0.034026016629227995,-0.012182427036858678,0.021843589592369317,0.6419672872788142,,,,0.9705162251586484
HAVEBMF,isolation,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,3197,-0.29728773963478855,0.5370849164407554,0.5810100749975128,False,-0.2816916468797949,-0.18630303984618393,-0.29728773963478855,0.51200778641275,True,False,-0.18630303984618393,-0.29728773963478855,0.11098469978860462,-0.5957213574198046,,,,0.8711033096601264
HAVEBMF,isolation,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,3197,-0.10088628040813041,0.4073876687655831,0.8048648682618066,False,-0.1652814422042024,-0.10996974830191429,-0.10088628040813041,0.5029719059684824,True,False,-0.10996974830191429,-0.10088628040813041,0.009083467893783878,0.0825996970443712,,,,0.9933502241857105
HAVEBMF,isolation,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,3250,-0.7204025977904267,0.7424435740598259,0.3339813480392828,False,-0.9204064712593094,-0.7355167049149499,-0.7204025977904267,0.2513739866258223,True,True,-0.7355167049149499,-0.7204025977904267,0.015114107124523213,0.02054896513366189,,,,0.4724290688613176
HAVEBMF,isolation,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,3234,-0.004035545057493057,0.0573913323365847,0.944067323210546,False,-0.02700758112743353,-0.01149085382251439,-0.004035545057493057,1.3503545989347399,True,False,-0.01149085382251439,-0.004035545057493057,0.0074553087650213335,0.6488037251343249,,,,0.944067323210546
HAVEBMF,isolation,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,2387,-0.03281399252794706,0.05179912273094335,0.5277081709781719,False,-0.04101620023459711,-0.02126987361470085,-0.03281399252794706,0.9283706606629021,True,False,-0.02126987361470085,-0.03281399252794706,0.01154411891324621,-0.5427450638572386,,,,0.6030950525464821
HAVEBMF,isolation,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,2380,-0.024245903313105284,0.050119787835112964,0.6295013446205038,False,-0.014640304978886694,-0.034838602307438266,-0.024245903313105284,0.5797677286335653,True,False,-0.034838602307438266,-0.024245903313105284,0.010592698994332982,0.3040506304143944,,,,0.7194301081377186
HAVEBMF,isolation,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,2438,-0.03860877009817432,0.04792297150021039,0.42215632653724466,False,-0.0691688288372135,-0.041617498296651304,-0.03860877009817432,0.662013135536767,True,False,-0.041617498296651304,-0.03860877009817432,0.00300872819847698,0.07229478756821561,,,,0.5959854021702278
HAVEBMF,isolation,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,2439,-0.023976140016056875,0.025307178168610195,0.3454722336834878,False,-0.026437905790816525,-0.017226682342069314,-0.023976140016056875,0.5347067569854971,True,False,-0.017226682342069314,-0.023976140016056875,0.006749457673987561,-0.39180252703126106,,,,0.460629644911317
HAVEBMF,isolation,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,2437,0.08986983286378927,0.07041647576975067,0.20450330770001177,False,0.0713835958608082,0.08985235224221494,0.08986983286378927,0.20554560810629113,True,True,0.08985235224221494,0.08986983286378927,1.7480621574333943e-05,-0.00019454829103660032,,,,0.8608389709441289
HAVEBMF,isolation,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,2436,0.0005568451462720485,0.02098852795996294,0.9788810790941836,False,0.005655744869753605,0.009125540407744853,0.0005568451462720485,0.38022904759113557,True,False,0.009125540407744853,0.0005568451462720485,0.008568695261472805,0.9389794881846719,0.009125540407744853,0.020079961992928313,0.6503773085138891,0.9788810790941836
HAVEBMF,isolation,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,2413,0.07800663394136077,0.14745347528070998,0.5978347410789481,False,0.05814093998617693,-0.008549520794692636,0.07800663394136077,7.800491089777759,False,False,-0.008549520794692636,0.07800663394136077,0.08655615473605341,-8.124094298920902,-0.008549520794692636,0.14062648973812994,0.9516300711255159,0.6238275559084675
HAVEBFF,isolation,H4BMI,S27 BMI—W4,cardiometabolic,3234,0.09259909881369455,0.313967324581449,0.7685916165174194,False,0.0034029142953970193,0.10255165914796932,0.09259909881369455,0.9668175598164918,True,False,0.10255165914796932,0.09259909881369455,0.009952560334274774,0.0970492375936548,,,,0.9705162251586484
HAVEBFF,isolation,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,3197,0.10262874913673159,0.5795537944555652,0.8597635464095281,False,0.1662615307681662,0.2773691636478883,0.10262874913673159,0.400576731091744,True,False,0.2773691636478883,0.10262874913673159,0.17474041451115668,0.6299922176388155,,,,0.9379238688103942
HAVEBFF,isolation,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,3197,-0.0034894885984592117,0.41775374443487334,0.9933502241857105,False,0.029767904123021383,0.11653798507005925,-0.0034894885984592117,0.7445647948595835,True,False,0.11653798507005925,-0.0034894885984592117,0.12002747366851846,0.9700570711226779,,,,0.9933502241857105
HAVEBFF,isolation,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,3250,-0.8028259486467278,0.7564307761275997,0.290821259145192,False,-1.038270808469307,-0.8267881992868433,-0.8028259486467278,0.25578813215389473,True,True,-0.8267881992868433,-0.8028259486467278,0.02396225064011548,0.02898233267091188,,,,0.4724290688613176
HAVEBFF,isolation,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,3234,0.02489039960721652,0.05371719763497323,0.6440055315580148,False,0.012930725259670237,0.02904363549815831,0.02489039960721652,0.5547828280488444,True,False,0.02904363549815831,0.02489039960721652,0.004153235890941791,0.1429998627825071,,,,0.858674042077353
HAVEBFF,isolation,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,2387,-0.12664795476889934,0.056715751349694095,0.027534868615170325,True,-0.14009195616669207,-0.1219065085851179,-0.12664795476889934,0.14917536227261138,True,True,-0.1219065085851179,-0.12664795476889934,0.004741446183781445,-0.03889411844217383,,,,0.25335027732474347
HAVEBFF,isolation,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,2380,0.08078711002297245,0.05123595326085253,0.11766981442517016,False,0.07913181284567242,0.06090343655446725,0.08078711002297245,0.29929963434662904,True,True,0.06090343655446725,0.08078711002297245,0.019883673468505204,-0.32647867827167376,,,,0.21357357957983175
HAVEBFF,isolation,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,2438,-0.019092697156787238,0.048914302902924124,0.6970342686917572,False,-0.0507478620113642,-0.020055569370995795,-0.019092697156787238,1.5303625677541397,True,False,-0.020055569370995795,-0.019092697156787238,0.0009628722142085572,0.0480102158356599,,,,0.8364411224301086
HAVEBFF,isolation,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,2439,-0.042058139273086194,0.02721521436534818,0.12507276192408856,False,-0.04991914144307864,-0.03792393741408217,-0.042058139273086194,0.3162963776156411,True,False,-0.03792393741408217,-0.042058139273086194,0.004134201859004025,-0.10901299129000486,,,,0.21794508378681351
HAVEBFF,isolation,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,2437,-0.08517704263714906,0.0712534732438274,0.2344522492175085,False,-0.08432756843942076,-0.06955343601225417,-0.08517704263714906,0.21241412752870514,True,True,-0.06955343601225417,-0.08517704263714906,0.015623606624894898,-0.22462738752607825,,,,0.8608389709441289
HAVEBFF,isolation,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,2436,-0.02172464676226189,0.015528643198824308,0.1645747947641893,False,-0.018036774249650882,-0.013606994269124177,-0.02172464676226189,0.3255516900288833,True,False,-0.013606994269124177,-0.02172464676226189,0.008117652493137712,-0.5965794011949863,-0.013606994269124177,0.015517579968496448,0.38243093595341787,0.38614762248589785
HAVEBFF,isolation,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,2413,0.2836436742054291,0.14896255566310787,0.05945940489880465,False,0.3063246050846508,0.24195750453417372,0.2836436742054291,0.2660264688809682,True,True,0.24195750453417372,0.2836436742054291,0.04168616967125535,-0.17228715328136324,0.24195750453417372,0.1500436452700432,0.10964994388289562,0.10977120904394705
ESDEN,egonet,H4BMI,S27 BMI—W4,cardiometabolic,2748,-2.545338944674928,0.9550632435435679,0.008833859331304603,True,-2.3617845489596223,-2.6220785893793424,-2.545338944674928,0.09927011397523855,True,True,-2.6220785893793424,-2.545338944674928,0.07673964470441419,0.029266721834824483,,,,0.05300315598782762
ESDEN,egonet,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,2721,-0.2910140026161603,1.5078755015487477,0.8473116119440827,False,-0.04300257330450097,-0.1512533169651934,-0.2910140026161603,0.7156917007354174,True,False,-0.1512533169651934,-0.2910140026161603,0.1397606856509669,-0.9240173270588756,,,,0.9379238688103942
ESDEN,egonet,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,2721,-1.7721533846934832,1.1689402685302357,0.13232807215806652,False,-1.7227359749627718,-1.8081780297563192,-1.7721533846934832,0.047253120758834886,True,True,-1.8081780297563192,-1.7721533846934832,0.03602464506283609,0.019923173752802947,,,,0.7320406064578795
ESDEN,egonet,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,2765,-4.222024808371772,1.9653427787604831,0.033849148957797386,True,-3.9973784882910905,-4.621172748101188,-4.222024808371772,0.1349861374618403,True,True,-4.621172748101188,-4.222024808371772,0.3991479397294153,0.08637373270527982,,,,0.11605422499816245
ESDEN,egonet,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,2748,-0.44840145359808314,0.15657583805405548,0.004998699123450534,True,-0.4265301954496139,-0.46929135495224383,-0.44840145359808314,0.09111857495644983,True,True,-0.46929135495224383,-0.44840145359808314,0.02088990135416069,0.04451371442008878,,,,0.029992194740703207
ESDEN,egonet,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,2060,0.06420322243548177,0.12414917926929732,0.6060742062417842,False,0.0414573241744657,0.04700422436606143,0.06420322243548177,0.11800854638930638,True,True,0.04700422436606143,0.06420322243548177,0.017198998069420338,-0.36590324170604904,,,,0.6611718613546737
ESDEN,egonet,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,2057,-0.0068141016655919595,0.09364206211388477,0.9421209019008058,False,0.028520240477790323,0.024005220147529926,-0.0068141016655919595,0.18808493746411156,True,True,0.024005220147529926,-0.0068141016655919595,0.030819321813121886,0.7161408383795591,,,,0.9556949340247096
ESDEN,egonet,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,2099,-0.3073234013999825,0.12151187685268146,0.012824997053038554,True,-0.27325255657158387,-0.29133213886108283,-0.3073234013999825,0.062058317218890595,True,True,-0.29133213886108283,-0.3073234013999825,0.015991262538899653,-0.054890142232213,,,,0.04397141846756075
ESDEN,egonet,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,2100,-0.1341610654286051,0.0686408583683557,0.05313016437929905,False,-0.13464223576897225,-0.14533886432306387,-0.1341610654286051,0.07359785425538218,True,True,-0.14533886432306387,-0.1341610654286051,0.011177798894458774,0.0769085333542473,,,,0.14168043834479746
ESDEN,egonet,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,2099,-0.06163974857051614,0.15179595410705302,0.6854661223499746,False,-0.06491984241028387,-0.06416836613168102,-0.06163974857051614,0.011711008459538031,True,True,-0.06416836613168102,-0.06163974857051614,0.0025286175611648753,0.03940598325311662,,,,0.9877576717173318
ESDEN,egonet,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,2098,-0.040133679386216654,0.04086845459388487,0.3282061028210801,False,-0.03032766560002662,-0.033015289291999594,-0.040133679386216654,0.08140542608009955,True,True,-0.033015289291999594,-0.040133679386216654,0.00711839009421706,-0.21560889657089932,-0.033015289291999594,0.04161066727612111,0.42920313643608005,0.5057131999178239
ESDEN,egonet,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,2080,0.21803022063956073,0.40790155695358343,0.5940435533047905,False,0.2242613096801696,0.22534495569867194,0.21803022063956073,0.00480883193121646,True,True,0.22534495569867194,0.21803022063956073,0.007314735059111205,0.03246016773010163,0.22534495569867194,0.3942244168109418,0.5687275965845016,0.6238275559084675
ERDEN,egonet,H4BMI,S27 BMI—W4,cardiometabolic,2972,1.421325737548199,0.8225327473856463,0.08674675064436238,False,1.9227448365972455,1.5801233367196819,1.421325737548199,0.21683212437634267,True,True,1.5801233367196819,1.421325737548199,0.15879759917148295,0.10049696468703828,,,,0.23132466838496635
ERDEN,egonet,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,2940,0.415166947362378,1.241007590832344,0.7385976198364415,False,0.6220033231677979,0.34167303725749276,0.415166947362378,0.8204635875292722,True,False,0.34167303725749276,0.415166947362378,0.07349391010488526,-0.2151001164587023,,,,0.8863171438037297
ERDEN,egonet,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,2940,0.11465231983929769,1.0128610856828053,0.91007742869295,False,0.17060882381255163,-0.013025356957353296,0.11465231983929769,14.098207164006867,False,False,-0.013025356957353296,0.11465231983929769,0.12767767679665099,-7.802240139343914,,,,0.9933502241857105
ERDEN,egonet,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,2986,4.405698713764179,1.8751007964873625,0.020546257256772397,True,5.532384867372695,4.795634683474804,4.405698713764179,0.1536293384557932,True,True,4.795634683474804,4.405698713764179,0.38993596971062416,0.08131060755196762,,,,0.08218502902708959
ERDEN,egonet,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,2972,0.19256597502615974,0.13463659416215726,0.15542494026003903,False,0.2770979064010461,0.21969132297883096,0.19256597502615974,0.26130564759604424,True,True,0.21969132297883096,0.19256597502615974,0.027125347952671214,0.12347027449638948,,,,0.31929441229822375
ERDEN,egonet,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,2202,0.15966322462317833,0.13851479829546834,0.25149605629434346,False,0.1312331776431199,0.12661090796244373,0.15966322462317833,0.03650767343084893,True,True,0.12661090796244373,0.15966322462317833,0.033052316660734604,-0.2610542582203015,,,,0.4064453555837612
ERDEN,egonet,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,2196,-0.08783888744310142,0.11105189287062908,0.43063237573425706,False,-0.0964596873872646,-0.08757044962883545,-0.08783888744310142,0.10150955940166914,True,True,-0.08757044962883545,-0.08783888744310142,0.00026843781426597046,-0.003065392668459843,,,,0.5741765009790094
ERDEN,egonet,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,2251,0.07569810440046824,0.09337230195555951,0.41925008825060067,False,0.12959855337706314,0.08226308752436534,0.07569810440046824,0.5754156241543644,True,False,0.08226308752436534,0.07569810440046824,0.006564983123897097,0.07980472556360874,,,,0.5959854021702278
ERDEN,egonet,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,2252,0.0333970702966267,0.06483251362505432,0.6074784949661555,False,0.04442679089198523,0.022853893529002824,0.0333970702966267,0.9439484495543499,True,False,0.022853893529002824,0.0333970702966267,0.010543176767623879,-0.4613295653208509,,,,0.6942611371041777
ERDEN,egonet,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,2250,0.10582185821929968,0.15291319799234657,0.4903452095961865,False,0.07367759693861013,0.056688540720663365,0.10582185821929968,0.29969118982373344,True,True,0.056688540720663365,0.10582185821929968,0.049133317498636316,-0.8667239776155833,,,,0.9877576717173318
ERDEN,egonet,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,2249,0.06516775359805277,0.04159839213875869,0.12003094399598284,False,0.0691765581276512,0.06322629979067686,0.06516775359805277,0.09411049447261412,True,True,0.06322629979067686,0.06516775359805277,0.0019414538073759119,-0.030706427765083255,0.06322629979067686,0.04149593383225794,0.130408705132689,0.38614762248589785
ERDEN,egonet,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,2228,-0.2695701086472846,0.35373579000559624,0.4476223090331786,False,-0.2405145811632267,-0.1965605348895852,-0.2695701086472846,0.22361582551824044,True,True,-0.1965605348895852,-0.2695701086472846,0.0730095737576994,-0.37143556715854165,-0.1965605348895852,0.35975489738598254,0.5858960291452223,0.5371467708398143
ESRDEN,egonet,H4BMI,S27 BMI—W4,cardiometabolic,3130,-0.5321262971390452,1.2757577111069445,0.6773992265749971,False,-0.06742344839030823,-0.5608278762513552,-0.5321262971390452,0.8797787142091168,True,False,-0.5608278762513552,-0.5321262971390452,0.02870157911230997,0.051177162062904125,,,,0.9540693851989361
ESRDEN,egonet,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,3098,1.8177150889706892,1.8229317209703175,0.3208468258668522,False,2.136000679224865,1.7502085521667992,1.8177150889706892,0.22042637523422343,True,True,1.7502085521667992,1.8177150889706892,0.06750653680389007,-0.03857056733057074,,,,0.6888391576744926
ESRDEN,egonet,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,3098,-0.4485772114428431,1.3351372622863773,0.7375157956399511,False,-0.3005840799569728,-0.5689676304187685,-0.4485772114428431,0.4717026700873326,True,False,-0.5689676304187685,-0.4485772114428431,0.1203904189759254,0.2115944959598427,,,,0.9933502241857105
